cluster_id,anon_item_id,anon_slr_id,vs,vb,rounds_total,s0,b1,s1,b2,s2,b3,s3,Vs_min,Vs_max,flag_add_Vsmax,Vs_idx
2,3735,848,30,66,1,98,42,A,,,,,26.0,30.0,0.0,12702.0
1,202,315,78,34,2,90,66,90,70.0,90,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,3,86,30,82,38.0,82,42.0,82,78.0,78.0,0.0,4724.0
1,202,315,78,34,2,90,10,86,30.0,82,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,3,90,14,82,18.0,82,18.0,D,78.0,78.0,0.0,4724.0
1,202,315,78,34,1,90,14,D,,,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,2,86,70,82,70.0,D,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,2,86,42,78,50.0,D,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,2,86,70,78,70.0,D,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,1,86,30,82,,,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,3,90,18,86,22.0,86,22.0,D,78.0,78.0,0.0,4724.0
1,202,315,78,34,1,86,30,82,,,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,1,90,38,D,,,,,78.0,78.0,0.0,4724.0
1,202,315,78,34,3,86,78,86,78.0,86,78.0,86,78.0,78.0,0.0,4724.0
1,202,315,78,34,2,90,46,78,50.0,D,,,78.0,78.0,0.0,4724.0
1,1598,408,78,78,1,86,54,82,,,,,62.0,78.0,0.0,6120.0
1,1598,408,78,78,2,86,46,82,46.0,D,,,62.0,78.0,0.0,6120.0
1,1598,408,78,78,3,86,30,82,34.0,82,62.0,D,62.0,78.0,0.0,6120.0
1,1598,408,78,78,3,86,10,82,22.0,82,22.0,78,62.0,78.0,0.0,6120.0
1,2994,501,50,54,1,74,34,62,,,,,34.0,58.0,0.0,7516.0
1,2994,501,50,54,1,74,62,A,,,,,34.0,58.0,0.0,7516.0
1,2994,501,50,54,1,74,62,A,,,,,34.0,58.0,0.0,7516.0
1,2994,501,50,54,1,74,18,62,,,,,34.0,58.0,0.0,7516.0
1,2994,501,50,54,1,74,58,A,,,,,34.0,58.0,0.0,7516.0
1,494,334,70,70,3,86,30,78,54.0,74,62.0,74,62.0,74.0,0.0,5016.0
2,780,651,70,58,1,90,22,D,,,,,38.0,70.0,0.0,9747.0
2,780,651,70,58,1,82,30,D,,,,,38.0,70.0,0.0,9747.0
2,780,651,70,58,1,70,38,D,,,,,38.0,70.0,0.0,9747.0
2,780,651,70,58,1,82,22,D,,,,,38.0,70.0,0.0,9747.0
2,780,651,70,58,1,74,30,D,,,,,38.0,70.0,0.0,9747.0
2,780,651,70,58,1,82,34,D,,,,,38.0,70.0,0.0,9747.0
1,2779,487,74,62,3,86,42,82,58.0,78,62.0,D,66.0,74.0,0.0,7301.0
1,2779,487,74,62,2,86,38,82,58.0,78,,,66.0,74.0,0.0,7301.0
1,2779,487,74,62,3,86,42,78,42.0,74,46.0,74,66.0,74.0,0.0,7301.0
1,2779,487,74,62,2,86,58,78,58.0,D,,,66.0,74.0,0.0,7301.0
1,2779,487,74,62,2,86,42,82,78.0,A,,,66.0,74.0,0.0,7301.0
1,2779,487,74,62,3,86,62,82,62.0,78,66.0,D,66.0,74.0,0.0,7301.0
1,2779,487,74,62,3,86,46,78,46.0,78,58.0,78,66.0,74.0,0.0,7301.0
1,2779,487,74,62,2,86,26,78,34.0,74,,,66.0,74.0,0.0,7301.0
1,2779,487,74,62,2,86,18,82,38.0,78,,,66.0,74.0,0.0,7301.0
1,2779,487,74,62,3,86,26,82,30.0,78,38.0,78,66.0,74.0,0.0,7301.0
1,3419,529,50,58,1,74,10,62,,,,,34.0,62.0,0.0,7941.0
1,3419,529,50,58,1,74,34,62,,,,,34.0,62.0,0.0,7941.0
1,3419,529,50,58,1,74,26,62,,,,,34.0,62.0,0.0,7941.0
1,3896,561,38,50,1,66,50,A,,,,,30.0,50.0,0.0,8418.0
1,3896,561,38,50,1,70,30,54,,,,,30.0,50.0,0.0,8418.0
1,3896,561,38,50,1,70,26,54,,,,,30.0,50.0,0.0,8418.0
1,3896,561,38,50,1,70,18,54,,,,,30.0,50.0,0.0,8418.0
1,3896,561,38,50,1,66,10,50,,,,,30.0,50.0,0.0,8418.0
1,3896,561,38,50,1,66,22,50,,,,,30.0,50.0,0.0,8418.0
0,3904,260,98,94,2,98,42,98,70.0,D,,,74.0,98.0,0.0,3904.0
0,3904,260,98,94,2,98,10,98,74.0,D,,,74.0,98.0,0.0,3904.0
0,3904,260,98,94,1,98,18,D,,,,,74.0,98.0,0.0,3904.0
0,3904,260,98,94,1,98,74,D,,,,,74.0,98.0,0.0,3904.0
0,3904,260,98,94,1,98,70,D,,,,,74.0,98.0,0.0,3904.0
0,3904,260,98,94,3,98,70,98,70.0,98,74.0,D,74.0,98.0,0.0,3904.0
0,3904,260,98,94,3,98,26,98,42.0,98,46.0,98,74.0,98.0,0.0,3904.0
0,3904,260,98,94,1,98,70,D,,,,,74.0,98.0,0.0,3904.0
0,3904,260,98,94,1,98,70,D,,,,,74.0,98.0,0.0,3904.0
0,3904,260,98,94,1,98,42,D,,,,,74.0,98.0,0.0,3904.0
0,2680,178,94,78,3,98,26,98,26.0,94,74.0,D,78.0,94.0,0.0,2680.0
0,2680,178,94,78,2,98,34,94,58.0,D,,,78.0,94.0,0.0,2680.0
0,2680,178,94,78,3,94,58,94,66.0,94,74.0,D,78.0,94.0,0.0,2680.0
0,2680,178,94,78,1,94,34,D,,,,,78.0,94.0,0.0,2680.0
0,2680,178,94,78,2,98,22,98,62.0,D,,,78.0,94.0,0.0,2680.0
0,2680,178,94,78,2,98,50,98,74.0,D,,,78.0,94.0,0.0,2680.0
0,2680,178,94,78,2,98,18,98,26.0,D,,,78.0,94.0,0.0,2680.0
0,2680,178,94,78,1,98,74,D,,,,,78.0,94.0,0.0,2680.0
0,2680,178,94,78,1,98,10,D,,,,,78.0,94.0,0.0,2680.0
0,2680,178,94,78,2,98,34,98,78.0,D,,,78.0,94.0,0.0,2680.0
0,2680,178,94,78,3,94,38,94,42.0,94,50.0,94,78.0,94.0,0.0,2680.0
2,458,629,82,42,3,98,50,98,50.0,94,74.0,90,74.0,82.0,0.0,9425.0
2,458,629,82,42,1,94,10,D,,,,,74.0,82.0,0.0,9425.0
2,458,629,82,42,1,82,22,D,,,,,74.0,82.0,0.0,9425.0
2,458,629,82,42,1,90,10,D,,,,,74.0,82.0,0.0,9425.0
2,458,629,82,42,1,94,46,D,,,,,74.0,82.0,0.0,9425.0
2,458,629,82,42,1,94,42,D,,,,,74.0,82.0,0.0,9425.0
2,458,629,82,42,1,82,10,D,,,,,74.0,82.0,0.0,9425.0
2,458,629,82,42,3,90,54,90,66.0,90,74.0,82,74.0,82.0,0.0,9425.0
2,458,629,82,42,1,86,14,D,,,,,74.0,82.0,0.0,9425.0
2,458,629,82,42,1,98,26,D,,,,,74.0,82.0,0.0,9425.0
1,2973,500,74,78,3,86,26,82,66.0,78,66.0,78,70.0,74.0,0.0,7495.0
1,2973,500,74,78,2,86,54,78,62.0,D,,,70.0,74.0,0.0,7495.0
1,2973,500,74,78,2,86,22,82,26.0,78,,,70.0,74.0,0.0,7495.0
1,2973,500,74,78,3,86,10,82,50.0,78,50.0,74,70.0,74.0,0.0,7495.0
1,2973,500,74,78,2,86,50,78,66.0,D,,,70.0,74.0,0.0,7495.0
1,2973,500,74,78,3,86,66,82,66.0,78,70.0,D,70.0,74.0,0.0,7495.0
1,2973,500,74,78,1,86,38,78,,,,,70.0,74.0,0.0,7495.0
2,3328,820,42,14,1,54,46,A,,,,,38.0,46.0,0.0,12295.0
2,3328,820,42,14,3,74,38,58,38.0,54,38.0,46,38.0,46.0,0.0,12295.0
2,3328,820,42,14,3,62,38,58,38.0,58,38.0,46,38.0,46.0,0.0,12295.0
2,3328,820,42,14,1,94,46,A,,,,,38.0,46.0,0.0,12295.0
2,3328,820,42,14,1,74,22,D,,,,,38.0,46.0,0.0,12295.0
2,3964,863,62,74,1,94,10,D,,,,,42.0,62.0,0.0,12931.0
2,3964,863,62,74,3,66,38,66,42.0,62,42.0,62,42.0,62.0,0.0,12931.0
2,3964,863,62,74,1,94,26,D,,,,,42.0,62.0,0.0,12931.0
2,3964,863,62,74,1,86,30,D,,,,,42.0,62.0,0.0,12931.0
0,3027,201,98,90,1,98,26,D,,,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,1,98,74,D,,,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,1,98,10,D,,,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,1,98,10,98,,,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,2,98,94,98,94.0,D,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,1,98,22,D,,,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,2,98,62,98,74.0,D,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,1,98,30,D,,,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,1,98,58,D,,,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,1,98,18,D,,,,,94.0,98.0,0.0,3027.0
0,3027,201,98,90,1,98,10,D,,,,,94.0,98.0,0.0,3027.0
1,353,325,94,90,3,98,42,98,58.0,98,62.0,98,90.0,94.0,0.0,4875.0
1,353,325,94,90,3,94,66,94,66.0,94,78.0,94,90.0,94.0,0.0,4875.0
1,353,325,94,90,2,94,74,94,74.0,D,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,1,94,90,D,,,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,1,94,66,D,,,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,1,94,50,D,,,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,1,94,22,D,,,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,2,98,70,98,70.0,D,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,1,98,58,D,,,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,2,98,66,98,78.0,D,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,3,94,42,94,66.0,94,70.0,94,90.0,94.0,0.0,4875.0
1,353,325,94,90,3,94,14,94,54.0,94,66.0,D,90.0,94.0,0.0,4875.0
1,353,325,94,90,2,94,58,94,62.0,D,,,90.0,94.0,0.0,4875.0
1,353,325,94,90,3,98,42,94,58.0,94,86.0,D,90.0,94.0,0.0,4875.0
2,305,619,30,42,1,62,10,D,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,78,46,A,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,66,38,A,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,2,94,26,90,30.0,A,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,38,34,A,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,74,50,A,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,98,34,A,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,62,18,D,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,2,78,26,74,30.0,A,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,42,14,D,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,86,10,D,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,86,38,A,,,,,18.0,30.0,0.0,9272.0
2,305,619,30,42,1,46,18,D,,,,,18.0,30.0,0.0,9272.0
1,473,333,54,66,2,78,14,66,22.0,58,,,54.0,58.0,0.0,4995.0
1,473,333,54,66,3,74,26,62,54.0,58,54.0,D,54.0,58.0,0.0,4995.0
1,473,333,54,66,2,78,10,66,38.0,58,,,54.0,58.0,0.0,4995.0
0,1757,117,98,82,2,98,74,98,78.0,D,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,1,98,82,D,,,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,2,98,70,98,70.0,D,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,1,98,74,D,,,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,3,98,54,98,70.0,98,78.0,D,86.0,98.0,0.0,1757.0
0,1757,117,98,82,1,98,14,D,,,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,1,98,42,D,,,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,3,98,62,98,82.0,98,86.0,98,86.0,98.0,0.0,1757.0
0,1757,117,98,82,2,98,58,98,74.0,D,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,1,98,38,D,,,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,1,98,54,D,,,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,1,98,42,D,,,,,86.0,98.0,0.0,1757.0
0,1757,117,98,82,1,98,58,D,,,,,86.0,98.0,0.0,1757.0
0,1835,122,62,54,2,78,14,62,42.0,62,,,58.0,62.0,0.0,1835.0
0,1835,122,62,54,3,94,42,94,46.0,86,54.0,86,58.0,62.0,0.0,1835.0
0,1835,122,62,54,1,74,54,70,,,,,58.0,62.0,0.0,1835.0
0,1835,122,62,54,1,62,26,D,,,,,58.0,62.0,0.0,1835.0
0,1835,122,62,54,3,78,30,62,42.0,62,58.0,62,58.0,62.0,0.0,1835.0
0,1835,122,62,54,3,94,34,86,42.0,86,46.0,62,58.0,62.0,0.0,1835.0
0,1835,122,62,54,1,94,10,62,,,,,58.0,62.0,0.0,1835.0
0,1835,122,62,54,2,86,10,78,10.0,D,,,58.0,62.0,0.0,1835.0
0,3351,223,74,82,1,86,38,82,,,,,38.0,82.0,0.0,3351.0
0,2127,141,74,42,1,78,18,D,,,,,62.0,74.0,0.0,2127.0
0,2127,141,74,42,1,78,58,78,,,,,62.0,74.0,0.0,2127.0
0,2127,141,74,42,2,98,14,98,18.0,82,,,62.0,74.0,0.0,2127.0
0,2127,141,74,42,1,86,26,D,,,,,62.0,74.0,0.0,2127.0
0,2127,141,74,42,1,90,34,78,,,,,62.0,74.0,0.0,2127.0
0,2127,141,74,42,1,74,14,D,,,,,62.0,74.0,0.0,2127.0
0,2127,141,74,42,3,94,10,86,10.0,78,10.0,74,62.0,74.0,0.0,2127.0
0,2127,141,74,42,1,98,22,98,,,,,62.0,74.0,0.0,2127.0
0,2127,141,74,42,3,78,62,74,62.0,74,62.0,74,62.0,74.0,0.0,2127.0
0,2127,141,74,42,1,74,50,D,,,,,62.0,74.0,0.0,2127.0
0,2127,141,74,42,3,82,62,82,62.0,78,62.0,78,62.0,74.0,0.0,2127.0
0,2127,141,74,42,2,94,46,86,46.0,D,,,62.0,74.0,0.0,2127.0
2,1129,674,98,26,1,98,54,D,,,,,54.0,98.0,0.0,10096.0
2,1129,674,98,26,1,98,10,D,,,,,54.0,98.0,0.0,10096.0
2,1129,674,98,26,1,98,30,D,,,,,54.0,98.0,0.0,10096.0
1,2930,497,90,66,1,94,18,D,,,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,2,94,86,90,86.0,D,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,1,94,10,D,,,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,3,94,14,94,34.0,90,34.0,D,86.0,90.0,0.0,7452.0
1,2930,497,90,66,3,94,10,94,46.0,90,50.0,90,86.0,90.0,0.0,7452.0
1,2930,497,90,66,2,94,26,94,34.0,D,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,2,94,66,90,66.0,D,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,2,94,10,90,10.0,D,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,1,94,38,D,,,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,2,94,30,94,34.0,D,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,2,94,62,94,70.0,94,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,1,94,38,90,,,,,86.0,90.0,0.0,7452.0
1,2930,497,90,66,1,94,54,94,,,,,86.0,90.0,0.0,7452.0
2,3642,841,42,54,1,50,22,D,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,82,14,D,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,58,14,D,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,62,50,A,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,90,62,A,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,66,46,A,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,90,50,A,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,62,30,50,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,50,18,D,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,70,46,A,,,,,30.0,46.0,0.0,12609.0
2,3642,841,42,54,1,98,50,A,,,,,30.0,46.0,0.0,12609.0
1,1784,420,78,38,1,86,10,78,,,,,54.0,78.0,0.0,6306.0
1,1784,420,78,38,1,90,18,90,,,,,54.0,78.0,0.0,6306.0
1,1784,420,78,38,3,90,38,82,54.0,78,54.0,78,54.0,78.0,0.0,6306.0
1,1784,420,78,38,2,86,14,82,54.0,D,,,54.0,78.0,0.0,6306.0
1,1784,420,78,38,2,90,42,82,42.0,D,,,54.0,78.0,0.0,6306.0
0,1078,71,66,22,1,74,42,D,,,,,62.0,66.0,0.0,1078.0
0,1078,71,66,22,1,98,10,D,,,,,62.0,66.0,0.0,1078.0
0,1078,71,66,22,3,74,18,70,18.0,66,26.0,66,62.0,66.0,0.0,1078.0
0,1078,71,66,22,1,90,46,D,,,,,62.0,66.0,0.0,1078.0
0,1078,71,66,22,3,74,14,74,14.0,66,62.0,D,62.0,66.0,0.0,1078.0
0,1078,71,66,22,2,86,22,74,30.0,74,,,62.0,66.0,0.0,1078.0
0,1078,71,66,22,2,98,10,66,10.0,D,,,62.0,66.0,0.0,1078.0
0,1078,71,66,22,1,82,22,78,,,,,62.0,66.0,0.0,1078.0
2,2950,795,26,54,1,90,10,D,,,,,22.0,26.0,0.0,11917.0
2,2950,795,26,54,1,38,10,D,,,,,22.0,26.0,0.0,11917.0
2,2950,795,26,54,1,58,22,30,,,,,22.0,26.0,0.0,11917.0
2,2950,795,26,54,1,46,10,D,,,,,22.0,26.0,0.0,11917.0
2,2950,795,26,54,1,98,18,62,,,,,22.0,26.0,0.0,11917.0
2,2950,795,26,54,1,46,14,D,,,,,22.0,26.0,0.0,11917.0
2,2950,795,26,54,1,42,10,D,,,,,22.0,26.0,0.0,11917.0
