cluster_id,anon_item_id,anon_slr_id,vs,vb,rounds_total,s0,b1,s1,b2,s2,b3,s3,Vs_min,Vs_max,flag_add_Vsmax,Vs_idx
2,1724,713,74,86,1,86,22,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,78,14,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,98,10,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,82,30,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,86,42,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,74,46,74,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,82,34,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,90,26,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,74,22,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,86,10,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,98,18,D,,,,,46.0,74.0,0.0,10691.0
2,1724,713,74,86,1,82,26,D,,,,,46.0,74.0,0.0,10691.0
2,2081,737,78,74,1,94,38,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,94,18,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,86,10,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,94,10,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,3,90,50,86,50.0,82,50.0,78,54.0,78.0,0.0,11048.0
2,2081,737,78,74,3,94,54,78,54.0,78,54.0,78,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,90,46,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,82,42,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,86,42,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,82,14,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,98,18,D,,,,,54.0,78.0,0.0,11048.0
2,2081,737,78,74,1,94,10,D,,,,,54.0,78.0,0.0,11048.0
1,2963,499,46,62,1,74,30,58,,,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,1,70,22,58,,,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,2,70,18,58,34.0,50,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,1,70,14,58,,,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,2,74,14,58,18.0,50,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,1,74,42,58,,,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,1,74,18,62,,,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,1,70,62,A,,,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,1,70,34,58,,,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,1,74,30,58,,,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,2,74,38,58,42.0,50,,,42.0,50.0,0.0,7485.0
1,2963,499,46,62,1,74,62,A,,,,,42.0,50.0,0.0,7485.0
0,2494,166,90,10,2,94,34,90,46.0,D,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,1,90,10,D,,,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,2,90,14,90,38.0,D,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,1,98,10,D,,,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,2,94,90,94,90.0,A,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,1,90,58,D,,,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,1,94,90,A,,,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,3,94,86,94,86.0,90,86.0,D,86.0,90.0,0.0,2494.0
0,2494,166,90,10,3,94,10,94,14.0,94,18.0,94,86.0,90.0,0.0,2494.0
0,2494,166,90,10,2,98,26,90,50.0,D,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,3,94,26,90,26.0,90,38.0,D,86.0,90.0,0.0,2494.0
0,2494,166,90,10,2,90,82,90,86.0,D,,,86.0,90.0,0.0,2494.0
0,2494,166,90,10,3,90,22,90,30.0,90,34.0,D,86.0,90.0,0.0,2494.0
0,2971,198,54,74,1,54,22,54,,,,,46.0,54.0,0.0,2971.0
0,2971,198,54,74,3,90,14,54,42.0,54,46.0,D,46.0,54.0,0.0,2971.0
0,2971,198,54,74,3,58,10,58,14.0,58,30.0,58,46.0,54.0,0.0,2971.0
0,2971,198,54,74,3,62,14,62,42.0,58,42.0,58,46.0,54.0,0.0,2971.0
0,2971,198,54,74,2,82,14,58,14.0,D,,,46.0,54.0,0.0,2971.0
0,2971,198,54,74,1,98,26,D,,,,,46.0,54.0,0.0,2971.0
0,2971,198,54,74,3,54,14,54,46.0,54,46.0,54,46.0,54.0,0.0,2971.0
0,2971,198,54,74,2,82,14,58,22.0,D,,,46.0,54.0,0.0,2971.0
0,2971,198,54,74,2,78,62,70,62.0,A,,,46.0,54.0,0.0,2971.0
0,2971,198,54,74,2,86,18,82,18.0,74,,,46.0,54.0,0.0,2971.0
0,4367,291,90,10,2,98,66,94,70.0,D,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,2,90,22,90,22.0,D,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,3,90,78,90,78.0,90,78.0,D,78.0,90.0,0.0,4367.0
0,4367,291,90,10,3,90,10,90,34.0,90,38.0,90,78.0,90.0,0.0,4367.0
0,4367,291,90,10,2,94,10,90,78.0,90,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,1,94,22,D,,,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,2,90,10,90,38.0,D,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,1,94,14,D,,,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,2,94,10,94,18.0,D,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,1,90,22,D,,,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,1,94,22,D,,,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,2,98,18,90,22.0,D,,,78.0,90.0,0.0,4367.0
0,4367,291,90,10,1,94,38,D,,,,,78.0,90.0,0.0,4367.0
0,3221,214,98,46,1,98,38,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,38,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,14,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,22,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,10,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,22,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,2,98,94,98,94.0,D,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,2,98,94,98,94.0,D,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,10,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,74,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,10,98,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,14,98,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,1,98,62,D,,,,,94.0,98.0,0.0,3221.0
0,3221,214,98,46,3,98,14,98,74.0,98,94.0,D,94.0,98.0,0.0,3221.0
2,3499,832,58,86,1,82,18,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,78,34,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,78,26,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,62,14,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,82,74,A,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,86,26,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,62,22,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,74,30,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,58,18,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,58,34,D,,,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,2,78,38,66,62.0,A,,,34.0,58.0,0.0,12466.0
2,3499,832,58,86,1,66,18,D,,,,,34.0,58.0,0.0,12466.0
2,4181,877,10,66,1,74,46,A,,,,,0.0,10.0,0.0,13148.0
2,4181,877,10,66,1,98,26,A,,,,,0.0,10.0,0.0,13148.0
2,4181,877,10,66,1,82,46,A,,,,,0.0,10.0,0.0,13148.0
2,4181,877,10,66,1,70,42,A,,,,,0.0,10.0,0.0,13148.0
2,4181,877,10,66,1,94,10,A,,,,,0.0,10.0,0.0,13148.0
2,4181,877,10,66,1,78,34,A,,,,,0.0,10.0,0.0,13148.0
2,4181,877,10,66,1,86,18,A,,,,,0.0,10.0,0.0,13148.0
2,4181,877,10,66,1,42,26,A,,,,,0.0,10.0,0.0,13148.0
2,4181,877,10,66,1,54,18,A,,,,,0.0,10.0,0.0,13148.0
0,880,58,90,70,1,94,58,90,,,,,90.0,90.0,0.0,880.0
0,880,58,90,70,3,90,34,90,62.0,90,82.0,D,90.0,90.0,0.0,880.0
0,880,58,90,70,1,98,46,D,,,,,90.0,90.0,0.0,880.0
0,880,58,90,70,1,98,10,98,,,,,90.0,90.0,0.0,880.0
0,880,58,90,70,3,98,14,94,14.0,90,22.0,D,90.0,90.0,0.0,880.0
0,880,58,90,70,3,94,18,90,22.0,90,66.0,90,90.0,90.0,0.0,880.0
0,880,58,90,70,2,90,10,90,10.0,D,,,90.0,90.0,0.0,880.0
0,880,58,90,70,1,90,50,90,,,,,90.0,90.0,0.0,880.0
0,880,58,90,70,1,98,90,98,,,,,90.0,90.0,0.0,880.0
0,880,58,90,70,3,98,34,94,46.0,94,50.0,D,90.0,90.0,0.0,880.0
0,880,58,90,70,1,90,34,D,,,,,90.0,90.0,0.0,880.0
0,880,58,90,70,1,94,86,90,,,,,90.0,90.0,0.0,880.0
0,880,58,90,70,2,98,10,94,18.0,D,,,90.0,90.0,0.0,880.0
0,2172,144,70,74,1,90,62,D,,,,,70.0,70.0,0.0,2172.0
0,2172,144,70,74,1,94,66,D,,,,,70.0,70.0,0.0,2172.0
0,2172,144,70,74,1,78,38,D,,,,,70.0,70.0,0.0,2172.0
0,2172,144,70,74,3,74,38,70,54.0,70,54.0,70,70.0,70.0,0.0,2172.0
0,2172,144,70,74,1,70,38,D,,,,,70.0,70.0,0.0,2172.0
0,2172,144,70,74,3,82,30,82,66.0,70,66.0,70,70.0,70.0,0.0,2172.0
0,2172,144,70,74,3,82,46,74,66.0,74,66.0,70,70.0,70.0,0.0,2172.0
0,2172,144,70,74,1,86,18,70,,,,,70.0,70.0,0.0,2172.0
0,2172,144,70,74,1,70,58,D,,,,,70.0,70.0,0.0,2172.0
0,2172,144,70,74,1,94,66,D,,,,,70.0,70.0,0.0,2172.0
0,2172,144,70,74,3,70,58,70,58.0,70,58.0,D,70.0,70.0,0.0,2172.0
0,2172,144,70,74,3,86,26,86,70.0,82,70.0,74,70.0,70.0,0.0,2172.0
0,4402,293,66,38,2,94,18,86,18.0,D,,,50.0,66.0,0.0,4402.0
0,4402,293,66,38,2,82,66,78,66.0,A,,,50.0,66.0,0.0,4402.0
0,4402,293,66,38,1,74,50,D,,,,,50.0,66.0,0.0,4402.0
0,4402,293,66,38,1,90,46,74,,,,,50.0,66.0,0.0,4402.0
0,4402,293,66,38,2,90,70,90,74.0,A,,,50.0,66.0,0.0,4402.0
0,4402,293,66,38,3,66,34,66,38.0,66,38.0,D,50.0,66.0,0.0,4402.0
0,4402,293,66,38,3,98,22,78,26.0,74,50.0,70,50.0,66.0,0.0,4402.0
0,4402,293,66,38,1,86,78,A,,,,,50.0,66.0,0.0,4402.0
0,1782,118,34,30,1,66,26,58,,,,,34.0,34.0,0.0,1782.0
0,1782,118,34,30,2,70,46,62,46.0,A,,,34.0,34.0,0.0,1782.0
0,1782,118,34,30,1,66,34,50,,,,,34.0,34.0,0.0,1782.0
0,1782,118,34,30,2,62,26,54,26.0,D,,,34.0,34.0,0.0,1782.0
0,1782,118,34,30,3,82,18,58,18.0,50,18.0,38,34.0,34.0,0.0,1782.0
0,1782,118,34,30,2,38,10,34,10.0,D,,,34.0,34.0,0.0,1782.0
0,1782,118,34,30,3,38,10,38,10.0,34,10.0,D,34.0,34.0,0.0,1782.0
0,1782,118,34,30,3,50,10,46,10.0,46,10.0,D,34.0,34.0,0.0,1782.0
0,1782,118,34,30,3,62,10,54,14.0,46,14.0,46,34.0,34.0,0.0,1782.0
0,1782,118,34,30,1,70,22,38,,,,,34.0,34.0,0.0,1782.0
0,1782,118,34,30,3,58,22,34,22.0,34,22.0,34,34.0,34.0,0.0,1782.0
0,1782,118,34,30,1,86,26,70,,,,,34.0,34.0,0.0,1782.0
2,3099,805,10,78,1,98,62,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,66,62,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,90,50,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,46,18,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,26,10,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,94,66,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,34,22,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,74,34,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,38,10,A,,,,,0.0,10.0,0.0,12066.0
2,3099,805,10,78,1,54,42,A,,,,,0.0,10.0,0.0,12066.0
1,481,334,98,78,2,98,26,98,30.0,D,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,2,98,94,98,94.0,D,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,2,98,66,98,70.0,98,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,2,98,26,98,58.0,98,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,3,98,26,98,26.0,98,46.0,D,94.0,98.0,0.0,5003.0
1,481,334,98,78,2,98,14,98,18.0,D,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,3,98,46,98,62.0,98,82.0,D,94.0,98.0,0.0,5003.0
1,481,334,98,78,1,98,14,D,,,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,1,98,26,D,,,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,2,98,18,98,22.0,D,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,1,98,50,D,,,,,94.0,98.0,0.0,5003.0
1,481,334,98,78,1,98,18,D,,,,,94.0,98.0,0.0,5003.0
2,836,654,86,86,1,86,38,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,86,38,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,86,18,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,94,90,A,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,94,10,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,90,22,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,94,22,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,86,42,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,94,14,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,94,86,A,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,3,98,58,86,62.0,86,62.0,86,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,90,42,D,,,,,62.0,86.0,0.0,9803.0
2,836,654,86,86,1,94,10,D,,,,,62.0,86.0,0.0,9803.0
2,2232,747,86,74,1,98,14,D,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,3,94,54,90,62.0,90,74.0,90,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,86,26,D,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,90,42,D,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,98,10,D,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,86,34,D,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,2,98,78,98,86.0,A,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,98,18,D,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,98,10,D,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,98,22,D,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,98,62,86,,,,,74.0,86.0,0.0,11199.0
2,2232,747,86,74,3,98,62,98,66.0,90,74.0,86,74.0,86.0,0.0,11199.0
2,2232,747,86,74,3,94,70,94,70.0,94,70.0,90,74.0,86.0,0.0,11199.0
2,2232,747,86,74,1,98,34,D,,,,,74.0,86.0,0.0,11199.0
2,4160,876,18,42,1,98,42,A,,,,,14.0,18.0,0.0,13127.0
2,4160,876,18,42,3,82,14,18,14.0,18,14.0,18,14.0,18.0,0.0,13127.0
2,4160,876,18,42,1,70,10,D,,,,,14.0,18.0,0.0,13127.0
2,4160,876,18,42,1,62,46,A,,,,,14.0,18.0,0.0,13127.0
2,4160,876,18,42,1,38,10,D,,,,,14.0,18.0,0.0,13127.0
2,4160,876,18,42,1,62,42,A,,,,,14.0,18.0,0.0,13127.0
2,3650,842,62,46,2,74,50,74,50.0,62,,,58.0,62.0,0.0,12617.0
2,3650,842,62,46,2,90,50,82,58.0,62,,,58.0,62.0,0.0,12617.0
2,3650,842,62,46,1,90,70,A,,,,,58.0,62.0,0.0,12617.0
2,3650,842,62,46,2,98,58,98,62.0,A,,,58.0,62.0,0.0,12617.0
2,3650,842,62,46,1,82,10,D,,,,,58.0,62.0,0.0,12617.0
2,3650,842,62,46,1,90,46,62,,,,,58.0,62.0,0.0,12617.0
2,3650,842,62,46,1,78,30,D,,,,,58.0,62.0,0.0,12617.0
2,3650,842,62,46,3,70,50,70,50.0,70,54.0,62,58.0,62.0,0.0,12617.0
2,3650,842,62,46,3,70,54,62,58.0,62,58.0,62,58.0,62.0,0.0,12617.0
2,3134,807,10,10,1,70,54,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,86,22,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,98,30,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,22,10,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,62,14,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,86,22,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,26,14,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,50,38,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,62,58,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,42,18,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,34,14,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,62,22,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,46,26,A,,,,,0.0,10.0,0.0,12101.0
2,3134,807,10,10,1,50,46,A,,,,,0.0,10.0,0.0,12101.0
2,270,617,26,54,1,62,58,A,,,,,10.0,26.0,0.0,9237.0
2,270,617,26,54,1,54,10,D,,,,,10.0,26.0,0.0,9237.0
2,270,617,26,54,2,62,18,38,26.0,A,,,10.0,26.0,0.0,9237.0
1,873,360,90,26,2,94,42,90,70.0,D,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,2,94,14,90,22.0,D,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,3,94,82,94,82.0,90,82.0,D,82.0,90.0,0.0,5395.0
1,873,360,90,26,3,94,14,90,14.0,90,26.0,90,82.0,90.0,0.0,5395.0
1,873,360,90,26,1,94,38,D,,,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,1,94,30,94,,,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,1,94,34,D,,,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,3,94,14,94,26.0,90,50.0,D,82.0,90.0,0.0,5395.0
1,873,360,90,26,1,94,18,D,,,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,1,94,70,90,,,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,1,94,10,D,,,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,2,94,50,94,62.0,D,,,82.0,90.0,0.0,5395.0
1,873,360,90,26,1,94,10,D,,,,,82.0,90.0,0.0,5395.0
2,33,601,58,18,3,74,38,70,38.0,62,38.0,62,50.0,58.0,0.0,9000.0
2,33,601,58,18,3,86,50,62,50.0,58,50.0,58,50.0,58.0,0.0,9000.0
2,33,601,58,18,3,90,42,66,42.0,58,42.0,58,50.0,58.0,0.0,9000.0
2,33,601,58,18,1,74,18,D,,,,,50.0,58.0,0.0,9000.0
2,33,601,58,18,1,62,18,D,,,,,50.0,58.0,0.0,9000.0
2,33,601,58,18,3,82,46,62,46.0,62,46.0,58,50.0,58.0,0.0,9000.0
2,33,601,58,18,1,86,10,D,,,,,50.0,58.0,0.0,9000.0
2,33,601,58,18,3,98,42,70,42.0,70,42.0,70,50.0,58.0,0.0,9000.0
2,33,601,58,18,1,82,18,D,,,,,50.0,58.0,0.0,9000.0
2,33,601,58,18,1,86,22,D,,,,,50.0,58.0,0.0,9000.0
2,33,601,58,18,3,78,42,58,42.0,58,42.0,58,50.0,58.0,0.0,9000.0
1,3755,552,66,74,2,82,26,74,26.0,70,,,62.0,70.0,0.0,8277.0
1,3755,552,66,74,3,82,54,74,62.0,70,62.0,D,62.0,70.0,0.0,8277.0
1,375,327,90,38,1,94,10,D,,,,,86.0,90.0,0.0,4897.0
1,375,327,90,38,1,94,86,D,,,,,86.0,90.0,0.0,4897.0
1,375,327,90,38,1,94,30,94,,,,,86.0,90.0,0.0,4897.0
1,375,327,90,38,1,94,42,D,,,,,86.0,90.0,0.0,4897.0
1,375,327,90,38,3,94,50,94,86.0,90,86.0,D,86.0,90.0,0.0,4897.0
2,4032,867,94,94,1,94,34,D,,,,,82.0,94.0,0.0,12999.0
2,4032,867,94,94,2,98,82,98,82.0,94,,,82.0,94.0,0.0,12999.0
2,4032,867,94,94,1,98,10,D,,,,,82.0,94.0,0.0,12999.0
2,4032,867,94,94,1,98,30,D,,,,,82.0,94.0,0.0,12999.0
2,4032,867,94,94,3,94,58,94,62.0,94,70.0,94,82.0,94.0,0.0,12999.0
2,4032,867,94,94,3,98,58,98,66.0,98,70.0,94,82.0,94.0,0.0,12999.0
2,4032,867,94,94,1,94,42,D,,,,,82.0,94.0,0.0,12999.0
2,4032,867,94,94,1,98,30,D,,,,,82.0,94.0,0.0,12999.0
2,4032,867,94,94,1,98,62,94,,,,,82.0,94.0,0.0,12999.0
2,4032,867,94,94,1,94,38,D,,,,,82.0,94.0,0.0,12999.0
2,4032,867,94,94,1,94,46,D,,,,,82.0,94.0,0.0,12999.0
0,374,24,46,62,3,62,26,50,38.0,46,38.0,46,38.0,46.0,0.0,374.0
0,374,24,46,62,2,54,14,54,14.0,D,,,38.0,46.0,0.0,374.0
1,1771,420,74,70,3,86,22,82,50.0,78,66.0,78,70.0,78.0,0.0,6293.0
1,1771,420,74,70,1,86,42,78,,,,,70.0,78.0,0.0,6293.0
1,1771,420,74,70,2,86,58,78,70.0,D,,,70.0,78.0,0.0,6293.0
1,1771,420,74,70,1,86,38,82,,,,,70.0,78.0,0.0,6293.0
0,2896,193,98,94,3,98,42,98,62.0,98,66.0,D,90.0,98.0,0.0,2896.0
0,2896,193,98,94,1,98,70,D,,,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,1,98,42,D,,,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,3,98,30,98,38.0,98,86.0,98,90.0,98.0,0.0,2896.0
0,2896,193,98,94,1,98,10,D,,,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,1,98,34,D,,,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,2,98,74,98,78.0,D,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,1,98,14,D,,,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,3,98,30,98,50.0,98,86.0,98,90.0,98.0,0.0,2896.0
0,2896,193,98,94,1,98,30,D,,,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,1,98,22,D,,,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,2,98,30,98,38.0,D,,,90.0,98.0,0.0,2896.0
0,2896,193,98,94,3,98,66,98,74.0,98,90.0,D,90.0,98.0,0.0,2896.0
0,2896,193,98,94,1,98,18,D,,,,,90.0,98.0,0.0,2896.0
1,310,322,58,18,2,78,38,74,70.0,A,,,54.0,58.0,0.0,4832.0
1,310,322,58,18,2,78,10,74,62.0,A,,,54.0,58.0,0.0,4832.0
1,310,322,58,18,3,78,10,74,22.0,74,22.0,62,54.0,58.0,0.0,4832.0
1,310,322,58,18,3,78,14,70,14.0,58,14.0,58,54.0,58.0,0.0,4832.0
1,310,322,58,18,2,78,30,58,38.0,D,,,54.0,58.0,0.0,4832.0
1,310,322,58,18,2,78,42,58,42.0,58,,,54.0,58.0,0.0,4832.0
