cluster_id,anon_item_id,anon_slr_id,vs,vb,rounds_total,s0,b1,s1,b2,s2,b3,s3,Vs_min,Vs_max,flag_add_Vsmax,Vs_idx
0,188,12,98,78,3,98,54,98,74.0,98,74.0,D,86.0,98.0,0.0,188.0
0,188,12,98,78,1,98,14,D,,,,,86.0,98.0,0.0,188.0
0,188,12,98,78,3,98,42,98,50.0,98,62.0,D,86.0,98.0,0.0,188.0
0,188,12,98,78,1,98,58,D,,,,,86.0,98.0,0.0,188.0
0,188,12,98,78,3,98,10,98,86.0,98,86.0,98,86.0,98.0,0.0,188.0
0,188,12,98,78,1,98,74,D,,,,,86.0,98.0,0.0,188.0
1,2108,442,58,74,1,78,46,66,,,,,58.0,62.0,0.0,6631.0
1,2108,442,58,74,3,78,22,66,42.0,62,46.0,D,58.0,62.0,0.0,6631.0
1,2108,442,58,74,2,78,30,66,38.0,62,,,58.0,62.0,0.0,6631.0
1,2108,442,58,74,1,78,46,66,,,,,58.0,62.0,0.0,6631.0
1,2108,442,58,74,1,78,46,66,,,,,58.0,62.0,0.0,6631.0
1,2108,442,58,74,1,78,26,66,,,,,58.0,62.0,0.0,6631.0
1,2108,442,58,74,2,78,58,66,58.0,62,,,58.0,62.0,0.0,6631.0
1,2108,442,58,74,1,78,14,66,,,,,58.0,62.0,0.0,6631.0
1,2108,442,58,74,3,78,58,66,58.0,62,58.0,D,58.0,62.0,0.0,6631.0
1,2108,442,58,74,1,78,46,66,,,,,58.0,62.0,0.0,6631.0
1,202,315,30,50,1,66,50,A,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,62,54,A,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,66,10,46,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,62,42,A,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,62,42,A,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,62,30,46,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,66,26,46,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,62,14,46,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,62,14,46,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,66,30,46,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,62,14,46,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,66,26,46,,,,,30.0,42.0,0.0,4725.0
1,202,315,30,50,1,62,22,46,,,,,30.0,42.0,0.0,4725.0
2,3974,860,14,18,1,46,18,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,94,38,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,98,46,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,30,14,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,62,38,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,54,22,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,3,14,10,14,10.0,14,10.0,14,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,46,26,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,74,50,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,66,38,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,98,50,A,,,,,10.0,14.0,0.0,12897.0
2,3974,860,14,18,1,82,38,A,,,,,10.0,14.0,0.0,12897.0
2,792,648,22,74,1,58,26,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,30,10,D,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,74,46,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,46,22,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,86,58,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,54,18,26,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,74,54,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,98,94,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,90,38,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,66,42,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,82,34,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,74,58,A,,,,,18.0,22.0,0.0,9715.0
2,792,648,22,74,1,54,26,A,,,,,18.0,22.0,0.0,9715.0
1,2994,501,90,50,3,94,34,94,54.0,90,54.0,90,90.0,90.0,0.0,7517.0
1,2994,501,90,50,3,94,90,94,90.0,94,90.0,94,90.0,90.0,0.0,7517.0
1,2994,501,90,50,2,94,22,94,34.0,D,,,90.0,90.0,0.0,7517.0
1,2994,501,90,50,1,94,10,D,,,,,90.0,90.0,0.0,7517.0
1,2994,501,90,50,3,94,90,94,90.0,94,90.0,94,90.0,90.0,0.0,7517.0
0,2486,165,86,42,1,86,18,D,,,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,1,90,14,D,,,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,1,86,18,D,,,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,2,90,18,90,18.0,86,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,2,94,54,90,54.0,D,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,1,94,90,A,,,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,2,90,74,86,78.0,86,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,3,90,18,86,54.0,86,58.0,D,82.0,86.0,0.0,2486.0
0,2486,165,86,42,2,90,82,86,82.0,D,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,1,94,14,86,,,,,82.0,86.0,0.0,2486.0
0,2486,165,86,42,1,90,82,D,,,,,82.0,86.0,0.0,2486.0
2,3282,814,74,34,1,94,38,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,98,34,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,3,78,46,78,46.0,74,46.0,74,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,82,14,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,94,10,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,90,22,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,3,94,50,94,50.0,78,50.0,78,54.0,74.0,0.0,12205.0
2,3282,814,74,34,3,82,46,74,50.0,74,50.0,74,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,94,42,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,94,18,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,90,34,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,86,10,D,,,,,54.0,74.0,0.0,12205.0
2,3282,814,74,34,3,98,50,98,50.0,98,54.0,82,54.0,74.0,0.0,12205.0
2,3282,814,74,34,1,94,10,D,,,,,54.0,74.0,0.0,12205.0
0,859,57,82,10,1,98,46,98,,,,,66.0,82.0,0.0,859.0
0,859,57,82,10,1,86,34,D,,,,,66.0,82.0,0.0,859.0
0,859,57,82,10,1,82,66,82,,,,,66.0,82.0,0.0,859.0
0,859,57,82,10,2,90,10,86,26.0,86,,,66.0,82.0,0.0,859.0
0,859,57,82,10,1,82,34,D,,,,,66.0,82.0,0.0,859.0
0,859,57,82,10,2,90,10,86,42.0,D,,,66.0,82.0,0.0,859.0
0,859,57,82,10,3,86,10,82,22.0,82,22.0,82,66.0,82.0,0.0,859.0
0,859,57,82,10,2,94,58,94,58.0,D,,,66.0,82.0,0.0,859.0
0,859,57,82,10,2,86,42,82,50.0,D,,,66.0,82.0,0.0,859.0
0,859,57,82,10,3,86,22,82,30.0,82,38.0,D,66.0,82.0,0.0,859.0
1,1620,410,78,74,2,86,42,82,50.0,D,,,66.0,78.0,0.0,6143.0
1,1620,410,78,74,1,86,18,82,,,,,66.0,78.0,0.0,6143.0
1,1620,410,78,74,3,86,18,82,18.0,82,62.0,82,66.0,78.0,0.0,6143.0
1,1620,410,78,74,3,86,54,82,62.0,82,62.0,82,66.0,78.0,0.0,6143.0
1,1620,410,78,74,3,90,18,86,26.0,82,50.0,78,66.0,78.0,0.0,6143.0
1,1620,410,78,74,1,90,82,A,,,,,66.0,78.0,0.0,6143.0
1,1620,410,78,74,3,86,30,82,58.0,82,66.0,D,66.0,78.0,0.0,6143.0
1,1620,410,78,74,3,86,38,82,66.0,82,66.0,D,66.0,78.0,0.0,6143.0
1,1620,410,78,74,1,90,14,86,,,,,66.0,78.0,0.0,6143.0
1,1620,410,78,74,2,90,30,82,38.0,78,,,66.0,78.0,0.0,6143.0
1,1620,410,78,74,3,86,54,82,58.0,78,62.0,D,66.0,78.0,0.0,6143.0
1,1620,410,78,74,1,86,14,82,,,,,66.0,78.0,0.0,6143.0
1,3136,511,22,58,1,62,46,A,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,58,10,38,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,58,18,38,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,58,14,38,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,62,34,A,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,58,18,38,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,62,34,A,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,62,14,38,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,62,42,A,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,58,10,38,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,62,42,A,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,58,22,38,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,58,50,A,,,,,22.0,34.0,0.0,7659.0
1,3136,511,22,58,1,62,10,38,,,,,22.0,34.0,0.0,7659.0
2,1853,719,14,34,1,82,30,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,74,42,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,50,18,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,78,22,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,90,18,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,94,34,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,78,42,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,74,30,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,86,46,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,90,30,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,90,70,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,70,38,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,86,46,A,,,,,0.0,18.0,0.0,10776.0
2,1853,719,14,34,1,50,38,A,,,,,0.0,18.0,0.0,10776.0
1,3818,556,74,30,1,86,14,86,,,,,70.0,74.0,0.0,8341.0
1,3818,556,74,30,1,86,26,D,,,,,70.0,74.0,0.0,8341.0
1,3818,556,74,30,1,86,70,82,,,,,70.0,74.0,0.0,8341.0
1,3818,556,74,30,3,86,22,82,22.0,78,42.0,78,70.0,74.0,0.0,8341.0
1,3818,556,74,30,2,86,18,78,26.0,D,,,70.0,74.0,0.0,8341.0
1,3818,556,74,30,1,86,58,74,,,,,70.0,74.0,0.0,8341.0
1,3818,556,74,30,3,86,26,74,26.0,74,26.0,74,70.0,74.0,0.0,8341.0
1,3818,556,74,30,2,86,66,74,66.0,74,,,70.0,74.0,0.0,8341.0
1,3818,556,74,30,3,86,34,82,54.0,82,58.0,78,70.0,74.0,0.0,8341.0
1,3818,556,74,30,3,86,14,86,30.0,78,30.0,78,70.0,74.0,0.0,8341.0
1,3818,556,74,30,1,86,10,82,,,,,70.0,74.0,0.0,8341.0
1,3818,556,74,30,3,86,50,82,70.0,78,70.0,D,70.0,74.0,0.0,8341.0
1,3818,556,74,30,1,86,46,74,,,,,70.0,74.0,0.0,8341.0
1,4175,580,98,14,1,98,18,D,,,,,62.0,98.0,0.0,8698.0
1,4175,580,98,14,2,98,22,98,26.0,D,,,62.0,98.0,0.0,8698.0
1,4175,580,98,14,1,98,22,D,,,,,62.0,98.0,0.0,8698.0
1,4175,580,98,14,1,98,26,D,,,,,62.0,98.0,0.0,8698.0
1,4175,580,98,14,1,98,30,D,,,,,62.0,98.0,0.0,8698.0
1,4175,580,98,14,1,98,34,D,,,,,62.0,98.0,0.0,8698.0
1,4175,580,98,14,1,98,38,D,,,,,62.0,98.0,0.0,8698.0
1,4175,580,98,14,2,98,38,98,58.0,D,,,62.0,98.0,0.0,8698.0
1,4175,580,98,14,2,98,58,98,62.0,98,,,62.0,98.0,0.0,8698.0
2,2892,788,62,62,1,98,14,D,,,,,54.0,62.0,0.0,11815.0
2,2892,788,62,62,1,66,10,D,,,,,54.0,62.0,0.0,11815.0
2,2892,788,62,62,3,94,38,66,38.0,62,38.0,62,54.0,62.0,0.0,11815.0
2,2892,788,62,62,1,98,10,D,,,,,54.0,62.0,0.0,11815.0
2,2892,788,62,62,3,82,42,74,42.0,66,42.0,62,54.0,62.0,0.0,11815.0
2,2892,788,62,62,3,86,42,74,42.0,70,42.0,62,54.0,62.0,0.0,11815.0
2,2892,788,62,62,1,90,22,D,,,,,54.0,62.0,0.0,11815.0
2,2892,788,62,62,1,90,30,D,,,,,54.0,62.0,0.0,11815.0
2,2892,788,62,62,1,86,14,D,,,,,54.0,62.0,0.0,11815.0
2,2892,788,62,62,3,66,42,66,42.0,66,42.0,66,54.0,62.0,0.0,11815.0
2,2892,788,62,62,3,86,42,70,42.0,66,42.0,66,54.0,62.0,0.0,11815.0
2,2892,788,62,62,3,98,54,98,54.0,78,54.0,74,54.0,62.0,0.0,11815.0
2,2892,788,62,62,1,90,14,D,,,,,54.0,62.0,0.0,11815.0
1,39,304,78,14,2,86,10,82,22.0,D,,,78.0,82.0,0.0,4562.0
1,39,304,78,14,1,86,14,D,,,,,78.0,82.0,0.0,4562.0
1,39,304,78,14,3,86,74,82,74.0,82,78.0,82,78.0,82.0,0.0,4562.0
1,39,304,78,14,1,90,10,D,,,,,78.0,82.0,0.0,4562.0
1,39,304,78,14,1,90,46,D,,,,,78.0,82.0,0.0,4562.0
1,39,304,78,14,3,86,78,86,78.0,86,78.0,86,78.0,82.0,0.0,4562.0
1,39,304,78,14,1,90,10,D,,,,,78.0,82.0,0.0,4562.0
1,39,304,78,14,3,86,78,86,78.0,86,78.0,86,78.0,82.0,0.0,4562.0
1,795,355,86,42,2,94,30,94,30.0,D,,,74.0,86.0,0.0,5318.0
1,795,355,86,42,1,90,14,D,,,,,74.0,86.0,0.0,5318.0
1,795,355,86,42,2,94,42,94,74.0,86,,,74.0,86.0,0.0,5318.0
1,795,355,86,42,3,90,38,90,38.0,90,42.0,86,74.0,86.0,0.0,5318.0
1,795,355,86,42,3,90,18,90,18.0,90,26.0,D,74.0,86.0,0.0,5318.0
1,795,355,86,42,1,94,22,D,,,,,74.0,86.0,0.0,5318.0
1,795,355,86,42,3,94,42,94,58.0,94,58.0,D,74.0,86.0,0.0,5318.0
1,795,355,86,42,3,94,30,94,30.0,90,34.0,90,74.0,86.0,0.0,5318.0
1,1912,429,58,58,1,78,26,66,,,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,3,78,50,66,54.0,62,54.0,62,54.0,62.0,0.0,6435.0
1,1912,429,58,58,1,78,66,A,,,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,2,78,62,66,62.0,A,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,1,78,10,66,,,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,1,78,42,66,,,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,1,78,22,66,,,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,3,78,38,66,42.0,62,54.0,62,54.0,62.0,0.0,6435.0
1,1912,429,58,58,1,78,38,66,,,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,2,78,30,66,54.0,62,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,1,78,18,66,,,,,54.0,62.0,0.0,6435.0
1,1912,429,58,58,3,78,42,66,50.0,62,50.0,D,54.0,62.0,0.0,6435.0
2,629,637,10,74,1,94,70,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,30,22,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,82,50,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,90,18,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,94,62,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,82,58,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,90,18,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,82,30,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,78,26,A,,,,,0.0,18.0,0.0,9552.0
2,629,637,10,74,1,34,22,A,,,,,0.0,18.0,0.0,9552.0
2,3953,859,94,34,1,98,18,D,,,,,50.0,94.0,0.0,12876.0
2,3953,859,94,34,1,94,42,D,,,,,50.0,94.0,0.0,12876.0
2,3953,859,94,34,1,94,30,D,,,,,50.0,94.0,0.0,12876.0
2,3953,859,94,34,1,94,50,D,,,,,50.0,94.0,0.0,12876.0
2,3953,859,94,34,1,98,26,D,,,,,50.0,94.0,0.0,12876.0
2,453,626,54,50,1,94,54,A,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,1,78,62,A,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,1,94,62,A,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,1,90,78,A,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,3,54,50,54,50.0,54,50.0,54,50.0,54.0,0.0,9376.0
2,453,626,54,50,1,94,18,D,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,2,86,46,86,54.0,A,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,1,66,14,D,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,1,86,38,62,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,1,74,26,D,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,1,98,22,D,,,,,50.0,54.0,0.0,9376.0
2,453,626,54,50,2,62,34,58,54.0,A,,,50.0,54.0,0.0,9376.0
2,216,610,50,86,1,86,10,D,,,,,46.0,50.0,0.0,9139.0
2,216,610,50,86,3,94,42,78,42.0,66,42.0,58,46.0,50.0,0.0,9139.0
2,216,610,50,86,1,58,10,D,,,,,46.0,50.0,0.0,9139.0
2,216,610,50,86,1,78,10,D,,,,,46.0,50.0,0.0,9139.0
2,216,610,50,86,1,66,30,D,,,,,46.0,50.0,0.0,9139.0
2,216,610,50,86,1,90,14,D,,,,,46.0,50.0,0.0,9139.0
2,216,610,50,86,1,94,26,D,,,,,46.0,50.0,0.0,9139.0
2,216,610,50,86,3,94,34,86,34.0,74,34.0,50,46.0,50.0,0.0,9139.0
2,216,610,50,86,3,74,42,70,46.0,66,46.0,62,46.0,50.0,0.0,9139.0
2,216,610,50,86,1,90,22,D,,,,,46.0,50.0,0.0,9139.0
2,216,610,50,86,3,78,34,74,34.0,70,34.0,58,46.0,50.0,0.0,9139.0
2,216,610,50,86,1,90,14,D,,,,,46.0,50.0,0.0,9139.0
2,1969,727,90,82,1,94,54,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,90,50,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,98,22,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,2,94,78,90,86.0,90,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,90,14,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,94,18,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,90,34,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,90,46,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,98,78,98,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,90,18,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,94,50,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,98,30,D,,,,,86.0,90.0,0.0,10892.0
2,1969,727,90,82,1,90,22,D,,,,,86.0,90.0,0.0,10892.0
1,1749,418,86,46,2,94,18,94,30.0,D,,,86.0,86.0,0.0,6272.0
1,1749,418,86,46,1,90,22,D,,,,,86.0,86.0,0.0,6272.0
1,1749,418,86,46,3,94,46,90,86.0,90,86.0,A,86.0,86.0,0.0,6272.0
1,1749,418,86,46,3,90,82,90,86.0,90,86.0,90,86.0,86.0,0.0,6272.0
1,1749,418,86,46,1,90,26,D,,,,,86.0,86.0,0.0,6272.0
1,1749,418,86,46,3,94,26,94,58.0,94,62.0,94,86.0,86.0,0.0,6272.0
1,1749,418,86,46,1,94,86,90,,,,,86.0,86.0,0.0,6272.0
1,1749,418,86,46,3,90,86,90,86.0,90,86.0,90,86.0,86.0,0.0,6272.0
1,1749,418,86,46,1,94,90,A,,,,,86.0,86.0,0.0,6272.0
1,1749,418,86,46,3,94,14,94,34.0,86,34.0,86,86.0,86.0,0.0,6272.0
1,1749,418,86,46,3,90,18,90,38.0,86,38.0,86,86.0,86.0,0.0,6272.0
1,1749,418,86,46,1,90,22,D,,,,,86.0,86.0,0.0,6272.0
1,1749,418,86,46,3,94,22,94,42.0,86,42.0,D,86.0,86.0,0.0,6272.0
1,1749,418,86,46,3,94,90,94,90.0,94,90.0,A,86.0,86.0,0.0,6272.0
0,2637,175,66,90,1,90,22,D,,,,,62.0,66.0,0.0,2637.0
0,2637,175,66,90,1,78,30,66,,,,,62.0,66.0,0.0,2637.0
0,2637,175,66,90,1,66,18,D,,,,,62.0,66.0,0.0,2637.0
0,2637,175,66,90,1,94,10,D,,,,,62.0,66.0,0.0,2637.0
0,2637,175,66,90,3,82,34,70,34.0,70,42.0,66,62.0,66.0,0.0,2637.0
